,Names,R2 1st Wave,RMSE 1st Wave,MAE 1st Wave,R2 2nd Wave,RMSE 2nd Wave,MAE 2nd Wave,R2 3rd+4th Wave,RMSE 3rd+4th Wave,MAE 3rd+4th Wave,R2 All Data,RMSE All Data,MAE All Data
102,"ARIMAX(3,2,4)",0.9987226608912557,1872.6199414977257,123.7501944761689,0.9972880752114894,12676.1880753234,760.5857354758913,0.998726864259575,2522.681009014553,178.01846806373345,0.9986016514822893,29281.139185709897,322.2189088366963
103,"ARX(4,0,0)",0.9965135054515909,3093.791446649521,138.97378502159162,0.9975764623456825,11983.253303993972,732.3090822184017,0.9976431633873574,3432.3354101872756,191.72985814840757,0.9985675872786158,29635.642043175347,312.8647866512715
104,"ARMAX(4,0,1)",0.9963890331322511,3148.5333006442893,138.20453819235456,0.9976194197174367,11876.576482140716,729.4631429769827,0.9975538701486482,3496.7512315688878,187.50554759285473,0.9985628034735247,29685.087626398068,308.9138764848264
105,"ARMAX(4,0,2)",0.9964127624006325,3138.171042905045,132.78574807105653,0.9975434777540345,12064.524354132856,751.6633435540474,0.9969259225827631,3919.9667475715155,206.10983081949425,0.9985835267694407,29470.29216868529,326.41178822212447
106,"ARMAX(4,0,3)",0.9964902134197242,3104.108505136839,133.1038053328197,0.9975230437460767,12114.598404918657,815.489194695802,0.9956637435171077,4655.6729418506175,241.58484975225574,0.998620388245397,29084.30556636088,425.44127709869196
107,"ARMAX(4,0,4)",0.9965045860296057,3097.746308014053,137.8240829905792,0.9975525231118011,12042.291992547209,804.5702010214934,0.997504634796221,3531.7669662396324,185.81634363257254,0.9986591588574655,28672.721705619904,365.99556816115205
108,"ARIMAX(4,1,1)",0.9988177258064099,1801.5886793782179,125.51349486369936,0.99752701535752,12104.882088767363,741.8685133079506,0.9987802713290629,2469.2018799822627,172.54997693471066,0.9985953398807477,29347.146625587313,304.63593974253183
109,"ARIMAX(4,1,2)",0.9988244232228393,1796.4785592848775,124.1039523035428,0.9977612960781579,11517.23381790401,789.7458126495212,0.9988348295793689,2413.346651766698,166.1161342925789,0.9986901981345765,28338.904528292143,361.3183307496251
110,"ARIMAX(4,1,3)",0.9988521271582117,1775.1842236297466,120.7419987189257,0.9976213159321631,11871.845487396653,753.3557427811254,0.9988581456478515,2389.0780517817366,170.16983494287848,0.998592432219523,29377.505374109205,358.6511613274564
111,"ARIMAX(4,1,4)",0.9988663399796699,1764.1599347664996,116.6420950853461,0.9977967803775589,11425.59298751791,799.7418443867762,0.9989092883764464,2334.962732882747,168.7017078731197,0.9986041733535811,29254.723529369516,357.22076340014564
112,"ARIMAX(4,2,1)",0.9986839099102107,1900.812803555385,130.76599563545042,0.9973577476225981,12512.295786534278,764.1548546825015,0.9986993252829724,2549.818876446625,180.16208620991677,0.9985380408692243,29939.729469805407,317.4110184298482
113,"ARIMAX(4,2,2)",0.9987092443117559,1882.4288188892888,126.24731557008076,0.9973833022250235,12451.642304347759,757.9177996386343,0.9987364056109309,2513.2102778671688,181.4912453322671,0.9985685694881778,29625.47967788856,324.3981361139587
